"CERT","NAMEFULL","BRNUM","ADDRESBR","NAMEBR","BRSERTYP","BRCENM","CITYBR","CITY2BR","CSANAMBR","CSABR","CONSOLD","CNTYNAMB","CNTYNUMB","DEPSUMBR","USA","CNTRYNAB","BKMO","METROBR","CBSA_DIV_NAMB","DIVISIONB","MSANAMB","MSABR","MICROBR","NECNAMB","NECTABR","PLACENUM","SIMS_ACQUIRED_DATE","SIMS_DESCRIPTION","SIMS_ESTABLISHED_DATE","SIMS_LATITUDE","SIMS_LONGITUDE","SIMS_PROJECTION","STCNTYBR","STALPBR","STNAMEBR","STNUMBR","UNINUMBR","ZIPBR"
"3511","Wells Fargo Bank, National Association","5436","  1303 Addison Avenue East","  Addison Branch","11","","  Twin Falls","Twin Falls","","0","","Twin Falls","83","58954","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1976-05-03","                       42.563200","                     -114.457600","US_Streets","16083","ID","Idaho","16","230254","83301"
"3511","Wells Fargo Bank, National Association","5437","  320 North Fourth Avenue","  Sandpoint Branch","11","","  Sandpoint","Sandpoint","","0","","Bonner","17","124647","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1976-05-22","                       48.275500","                     -116.551900","US_Streets","16017","ID","Idaho","16","230255","83864"
"3511","Wells Fargo Bank, National Association","5438","  10342 Overland Road","  Five Mile & Overland Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","109977","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2004-02-20","StreetAddress","1978-10-30","                       43.590300","                     -116.311000","92.43","16001","ID","Idaho","16","230256","83709"
"3511","Wells Fargo Bank, National Association","5439","  1682 N Main Street","  Meridian North Branch","11","","  Meridian","Meridian","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","87701","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2004-02-20","M","1979-10-22","                       43.618200","                     -116.391500","US_RoofTop","16001","ID","Idaho","16","230258","83642"
"3511","Wells Fargo Bank, National Association","5440","  6788 Glenwood St","  Glenwood Branch","11","","  Boise","Garden City","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","67362","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2004-02-20","M","1979-12-17","                       43.666300","                     -116.279300","US_RoofTop","16001","ID","Idaho","16","230260","83714"
"3511","Wells Fargo Bank, National Association","5441","  4195 Yellowstone Ave","  Chubbuck Branch","11","","  Pocatello","Pocatello","","0","","Bannock","5","25736","1","  United States","0","1","","0","Pocatello, ID","38540","0","","0","0","2004-02-20","M","1980-12-08","                       42.909700","                     -112.466300","US_Streets","16005","ID","Idaho","16","230261","83202"
"3511","Wells Fargo Bank, National Association","5442","  1205 Broadway Avenue","  Broadway Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","54578","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2004-02-20","M","1983-06-13","                       43.598200","                     -116.193600","US_RoofTop","16001","ID","Idaho","16","230263","83706"
"3511","Wells Fargo Bank, National Association","5444","  Fourth And Main","  Custer County Branch","11","","  Challis","Challis","","0","","Custer","37","26860","1","  United States","0","0","","0","","0","0","","0","0","2004-02-20","M","1943-01-01","                       44.504900","                     -114.235300","US_Streets","16037","ID","Idaho","16","10301","83226"
"3511","Wells Fargo Bank, National Association","5445","  1798 Hitt Road","  Teton Mall Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","51752","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","2004-02-20","M","1985-03-15","                       43.481200","                     -111.984600","US_Streets","16019","ID","Idaho","16","230265","83404"
"3511","Wells Fargo Bank, National Association","5446","  303 Thain Rd","  Lewiston 10th & Thain Branch","11","","  Lewiston","Lewiston","","0","","Nez Perce","69","33312","1","  United States","0","1","","0","Lewiston, ID-WA","30300","0","","0","0","2004-02-20","M","1982-08-16","                       46.376300","                     -116.969900","US_Streets","16069","ID","Idaho","16","230266","83501"
"3511","Wells Fargo Bank, National Association","5448","  400 South Woodruff Avenue","  Smith's Woodruff Branch","12","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","15981","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","2004-02-20","M","1989-11-27","                       43.494200","                     -111.999100","US_Streets","16019","ID","Idaho","16","230268","83401"
"3511","Wells Fargo Bank, National Association","5449","  102 Main Avenue South","  Twin Falls Downtown Branch","11","","  Twin Falls","Twin Falls","","0","","Twin Falls","83","140398","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1905-06-01","                       42.555700","                     -114.470000","US_Streets","16083","ID","Idaho","16","848","83301"
"3511","Wells Fargo Bank, National Association","5450","  242 Main Street North","  Kimberly Branch","11","","  Kimberly","Kimberly","","0","","Twin Falls","83","20588","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1951-02-19","                       42.535000","                     -114.364600","US_Streets","16083","ID","Idaho","16","189018","83341"
"3511","Wells Fargo Bank, National Association","5452","  200 Broadway North","  Buhl Branch","11","","  Buhl","Buhl","","0","","Twin Falls","83","13765","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1983-01-04","                       42.599900","                     -114.760900","US_Streets","16083","ID","Idaho","16","189020","83316"
"3511","Wells Fargo Bank, National Association","5453","  1864 Blue Lakes Boulevard North","  Perrine Branch","11","","  Twin Falls","Twin Falls","","0","","Twin Falls","83","32062","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1986-12-19","                       42.594700","                     -114.457800","US_Streets","16083","ID","Idaho","16","189021","83301"
"3511","Wells Fargo Bank, National Association","5454","  937 E. Main Street","  Smith's Mimi-Cassia Branch","12","","  Burley","Burley","","0","","Cassia","31","16338","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1990-06-27","                       42.537900","                     -113.782800","US_Streets","16031","ID","Idaho","16","230269","83318"
"3511","Wells Fargo Bank, National Association","5456","  301 E Sherman Avenue","  Coeur D Alene Branch","11","","  Coeur D Alene","Coeur D Alene","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","117096","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2004-02-20","PointAddress","1973-05-18","                       47.673700","                     -116.782300","100","16055","ID","Idaho","16","194846","83814"
"3511","Wells Fargo Bank, National Association","5457","  16234 North Highway 41","  Lakeland Branch","11","","  Rathdrum","Rathdrum","Spokane-Spokane Valley-Coeur d'Alene, WA-ID","518","","Kootenai","55","45220","1","  United States","0","1","","0","Coeur d'Alene, ID","17660","0","","0","0","2004-02-20","M","1975-12-02","                       47.821400","                     -116.881300","US_RoofTop","16055","ID","Idaho","16","194847","83858"
"3511","Wells Fargo Bank, National Association","5458","  6764 Main Street","  Bonners Ferry South Hill Branch","11","","  Bonners Ferry","Bonners Ferry","","0","","Boundary","21","55179","1","  United States","0","0","","0","","0","0","","0","0","2004-02-20","M","1980-02-08","                       48.688500","                     -116.316300","US_Streets","16021","ID","Idaho","16","194852","83805"
"3511","Wells Fargo Bank, National Association","5459","  730 East Mullan Avenue","  Osburn Branch","11","","  Osburn","Osburn","","0","","Shoshone","79","19184","1","  United States","0","0","","0","","0","0","","0","0","2004-02-20","M","1956-03-05","                       47.503500","                     -115.993400","100","16079","ID","Idaho","16","194843","83849"
"3511","Wells Fargo Bank, National Association","5461","  1313 South Blaine St","  Moscow Eastside Branch","11","","  Moscow","Moscow","Pullman-Moscow, WA-ID","446","","Latah","57","39902","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1976-11-16","                       46.722500","                     -116.985600","US_Streets","16057","ID","Idaho","16","194848","83843"
